6980,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6081,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5301,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5300,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5732,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5003,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5060,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6265,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8501,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8551,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8700,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8400,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8511,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8278,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8270,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8277,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44822,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6281,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6000,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6371,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8475,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5045,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8389,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5941,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6358,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6349,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8666,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6351,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8668,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6334,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6363,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6361,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6315,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6360,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6075,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5969,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5980,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5701,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6107,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6771,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5751,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5750,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5756,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5752,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5739,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6302,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8656,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6621,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5049,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5802,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8386,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6204,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5782,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5906,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6716,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5974,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5972,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6280,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8161,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8136,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5904,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5902,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5755,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5797,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8980,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5819,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6620,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6061,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6060,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7212,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5881,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6748,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6359,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5912,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6171,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6221,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6220,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6341,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5787,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5995,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7280,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6321,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6311,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7186,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6500,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8179,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6291,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6738,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6380,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6290,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8194,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5740,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6071,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5001,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5907,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5057,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5861,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5860,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5842,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8219,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8171,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6444,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6317,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44628,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6796,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8714,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5988,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6368,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5891,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44827,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5993,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5871,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8383,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7907,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5029,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5028,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8081,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5882,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5970,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5021,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6301,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6300,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5821,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44494,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8377,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8163,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5381,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5434,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5486,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5318,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5421,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5035,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6530,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5651,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5471,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6759,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5453,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5452,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5458,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5451,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6013,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6011,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5631,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8165,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5380,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5411,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5408,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5527,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5371,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5370,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5656,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44858,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7184,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5428,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5337,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5481,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5480,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8016,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6766,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8440,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8240,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5176,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5537,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5449,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5652,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
227,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3699,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
228,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
219,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
233,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3022,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2654,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2614,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3035,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3034,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3032,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
90,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2590,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
229,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
760,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
790,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9444,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3714,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3018,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2992,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
763,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3023,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4531,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9441,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2988,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1084,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3025,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3007,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
797,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2990,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2978,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
299,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
218,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3723,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3518,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
231,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
230,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4571,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
749,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3965,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
220,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
235,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
766,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6700,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5684,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5391,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5685,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44118,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8011,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8007,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6001,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5556,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5591,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5590,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5551,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5550,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5541,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5540,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5581,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5580,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5649,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5610,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1596,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4070,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4043,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4349,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
308,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
313,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4050,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4337,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1495,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9051,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
